# Time	cat	INT2	INT1	react2	react1	INT3	prod	
179000	9.67183e-07	7.90482e-06	0.000437373	0.0978177	0.0973804	0.199554	0.102621	
180000	9.78568e-07	7.90431e-06	0.000439914	0.0972465	0.0968066	0.199551	0.103194	
181000	9.90154e-07	7.90379e-06	0.000442484	0.0966753	0.0962328	0.199549	0.103768	
182000	1.00195e-06	7.90327e-06	0.000445085	0.0961041	0.0956591	0.199546	0.104342	
183000	1.01395e-06	7.90274e-06	0.000447715	0.095533	0.0950853	0.199543	0.104916	
184000	1.02617e-06	7.90219e-06	0.000450377	0.0949619	0.0945116	0.199541	0.105489	
185000	1.03861e-06	7.90164e-06	0.00045307	0.0943909	0.0939378	0.199538	0.106063	
186000	1.05128e-06	7.90108e-06	0.000455795	0.0938199	0.0933641	0.199535	0.106637	
187000	1.06418e-06	7.90052e-06	0.000458553	0.0932489	0.0927904	0.199532	0.107211	
188000	1.07732e-06	7.89994e-06	0.000461344	0.092678	0.0922167	0.19953	0.107784	
189000	1.0907e-06	7.89935e-06	0.000464169	0.0921071	0.0916429	0.199527	0.108358	
190000	1.10433e-06	7.89875e-06	0.000467028	0.0915363	0.0910692	0.199524	0.108932	
191000	1.11822e-06	7.89814e-06	0.000469922	0.0909655	0.0904956	0.199521	0.109506	
192000	1.13237e-06	7.89752e-06	0.000472852	0.0903947	0.0899219	0.199518	0.110079	
193000	1.14679e-06	7.89689e-06	0.000475819	0.089824	0.0893482	0.199515	0.110653	
194000	1.16149e-06	7.89625e-06	0.000478822	0.0892534	0.0887745	0.199512	0.111227	
195000	1.17646e-06	7.8956e-06	0.000481863	0.0886828	0.0882009	0.199509	0.1118	
196000	1.19173e-06	7.89494e-06	0.000484943	0.0881122	0.0876272	0.199506	0.112374	
197000	1.2073e-06	7.89426e-06	0.000488062	0.0875417	0.0870536	0.199503	0.112948	
198000	1.22317e-06	7.89357e-06	0.00049122	0.0869712	0.08648	0.1995	0.113521	
199000	1.23936e-06	7.89287e-06	0.000494419	0.0864008	0.0859064	0.199496	0.114095	
200000	1.25587e-06	7.89216e-06	0.00049766	0.0858304	0.0853328	0.199493	0.114668	
201000	1.27271e-06	7.89144e-06	0.000500943	0.0852601	0.0847592	0.19949	0.115242	
202000	1.28989e-06	7.8907e-06	0.000504268	0.0846898	0.0841856	0.199487	0.115816	
203000	1.30742e-06	7.88995e-06	0.000507638	0.0841196	0.083612	0.199483	0.116389	
204000	1.3253e-06	7.88918e-06	0.000511053	0.0835495	0.0830384	0.19948	0.116963	
205000	1.34355e-06	7.8884e-06	0.000514513	0.0829794	0.0824649	0.199476	0.117536	
206000	1.36219e-06	7.8876e-06	0.00051802	0.0824093	0.0818913	0.199473	0.11811	
207000	1.38121e-06	7.88679e-06	0.000521574	0.0818394	0.0813178	0.199469	0.118684	
208000	1.40062e-06	7.88596e-06	0.000525176	0.0812694	0.0807443	0.199466	0.119257	
209000	1.42045e-06	7.88512e-06	0.000528829	0.0806996	0.0801708	0.199462	0.119831	
210000	1.4407e-06	7.88426e-06	0.000532531	0.0801298	0.0795973	0.199458	0.120404	
211000	1.46139e-06	7.88338e-06	0.000536285	0.07956	0.0790238	0.199454	0.120978	
212000	1.48252e-06	7.88249e-06	0.000540092	0.0789904	0.0784503	0.199451	0.121551	
213000	1.50411e-06	7.88158e-06	0.000543952	0.0784208	0.0778768	0.199447	0.122125	
