t(s),cat,react1,react2,int1,int2,int3,prod,water
4.45600000e+06,1.99978448e-01,1.95083591e-08,1.81706638e-05,3.63024908e-05,1.83169636e-10,1.02017848e-05,7.99956857e-01,0.00000000e+00
4.45700000e+06,1.99978458e-01,1.95036222e-08,1.81662526e-05,3.62936777e-05,1.83080712e-10,1.01857398e-05,7.99956877e-01,0.00000000e+00
4.45800000e+06,1.99978468e-01,1.94988876e-08,1.81618435e-05,3.62848690e-05,1.82991852e-10,1.01697345e-05,7.99956896e-01,0.00000000e+00
4.45900000e+06,1.99978477e-01,1.94941552e-08,1.81574365e-05,3.62760645e-05,1.82903057e-10,1.01537687e-05,7.99956916e-01,0.00000000e+00
4.46000000e+06,1.99978487e-01,1.94894252e-08,1.81530316e-05,3.62672642e-05,1.82814326e-10,1.01378424e-05,7.99956935e-01,0.00000000e+00
4.46100000e+06,1.99978497e-01,1.94846974e-08,1.81486289e-05,3.62584683e-05,1.82725660e-10,1.01219554e-05,7.99956955e-01,0.00000000e+00
4.46200000e+06,1.99978506e-01,1.94799720e-08,1.81442284e-05,3.62496766e-05,1.82637059e-10,1.01061076e-05,7.99956974e-01,0.00000000e+00
4.46300000e+06,1.99978516e-01,1.94752488e-08,1.81398299e-05,3.62408891e-05,1.82548522e-10,1.00902989e-05,7.99956993e-01,0.00000000e+00
4.46400000e+06,1.99978526e-01,1.94705279e-08,1.81354336e-05,3.62321060e-05,1.82460049e-10,1.00745293e-05,7.99957013e-01,0.00000000e+00
4.46500000e+06,1.99978535e-01,1.94658094e-08,1.81310394e-05,3.62233271e-05,1.82371641e-10,1.00587985e-05,7.99957032e-01,0.00000000e+00
4.46600000e+06,1.99978545e-01,1.94610931e-08,1.81266474e-05,3.62145524e-05,1.82283296e-10,1.00431065e-05,7.99957051e-01,0.00000000e+00
4.46700000e+06,1.99978555e-01,1.94563791e-08,1.81222575e-05,3.62057820e-05,1.82195016e-10,1.00274532e-05,7.99957070e-01,0.00000000e+00
4.46800000e+06,1.99978564e-01,1.94516673e-08,1.81178697e-05,3.61970158e-05,1.82106801e-10,1.00118385e-05,7.99957090e-01,0.00000000e+00
4.46900000e+06,1.99978574e-01,1.94469579e-08,1.81134840e-05,3.61882539e-05,1.82018649e-10,9.99626224e-06,7.99957109e-01,0.00000000e+00
4.47000000e+06,1.99978583e-01,1.94422507e-08,1.81091005e-05,3.61794962e-05,1.81930561e-10,9.98072435e-06,7.99957128e-01,0.00000000e+00
4.47100000e+06,1.99978593e-01,1.94375459e-08,1.81047190e-05,3.61707428e-05,1.81842537e-10,9.96522472e-06,7.99957147e-01,0.00000000e+00
4.47200000e+06,1.99978602e-01,1.94328433e-08,1.81003397e-05,3.61619936e-05,1.81754577e-10,9.94976325e-06,7.99957166e-01,0.00000000e+00
4.47300000e+06,1.99978612e-01,1.94281429e-08,1.80959625e-05,3.61532486e-05,1.81666681e-10,9.93433982e-06,7.99957185e-01,0.00000000e+00
4.47400000e+06,1.99978621e-01,1.94234449e-08,1.80915875e-05,3.61445079e-05,1.81578848e-10,9.91895434e-06,7.99957204e-01,0.00000000e+00
4.47500000e+06,1.99978631e-01,1.94187491e-08,1.80872145e-05,3.61357714e-05,1.81491080e-10,9.90360669e-06,7.99957223e-01,0.00000000e+00
4.47600000e+06,1.99978640e-01,1.94140556e-08,1.80828437e-05,3.61270391e-05,1.81403374e-10,9.88829678e-06,7.99957242e-01,0.00000000e+00
4.47700000e+06,1.99978650e-01,1.94093644e-08,1.80784749e-05,3.61183110e-05,1.81315733e-10,9.87302451e-06,7.99957261e-01,0.00000000e+00
4.47800000e+06,1.99978659e-01,1.94046754e-08,1.80741083e-05,3.61095871e-05,1.81228155e-10,9.85778976e-06,7.99957280e-01,0.00000000e+00
4.47900000e+06,1.99978669e-01,1.93999887e-08,1.80697438e-05,3.61008675e-05,1.81140640e-10,9.84259244e-06,7.99957299e-01,0.00000000e+00
4.48000000e+06,1.99978678e-01,1.93953043e-08,1.80653814e-05,3.60921521e-05,1.81053189e-10,9.82743243e-06,7.99957317e-01,0.00000000e+00
4.48100000e+06,1.99978688e-01,1.93906221e-08,1.80610211e-05,3.60834408e-05,1.80965801e-10,9.81230965e-06,7.99957336e-01,0.00000000e+00
4.48200000e+06,1.99978697e-01,1.93859422e-08,1.80566629e-05,3.60747338e-05,1.80878476e-10,9.79722399e-06,7.99957355e-01,0.00000000e+00
4.48300000e+06,1.99978706e-01,1.93812645e-08,1.80523068e-05,3.60660310e-05,1.80791215e-10,9.78217534e-06,7.99957374e-01,0.00000000e+00
4.48400000e+06,1.99978716e-01,1.93765891e-08,1.80479528e-05,3.60573324e-05,1.80704016e-10,9.76716361e-06,7.99957393e-01,0.00000000e+00
4.48500000e+06,1.99978725e-01,1.93719160e-08,1.80436009e-05,3.60486379e-05,1.80616881e-10,9.75218868e-06,7.99957411e-01,0.00000000e+00
4.48600000e+06,1.99978734e-01,1.93672451e-08,1.80392511e-05,3.60399477e-05,1.80529809e-10,9.73725047e-06,7.99957430e-01,0.00000000e+00
4.48700000e+06,1.99978744e-01,1.93625765e-08,1.80349035e-05,3.60312616e-05,1.80442799e-10,9.72234887e-06,7.99957449e-01,0.00000000e+00
4.48800000e+06,1.99978753e-01,1.93579101e-08,1.80305579e-05,3.60225798e-05,1.80355853e-10,9.70748378e-06,7.99957467e-01,0.00000000e+00
4.48900000e+06,1.99978762e-01,1.93532459e-08,1.80262143e-05,3.60139021e-05,1.80268969e-10,9.69265510e-06,7.99957486e-01,0.00000000e+00
4.49000000e+06,1.99978771e-01,1.93485841e-08,1.80218729e-05,3.60052286e-05,1.80182148e-10,9.67786272e-06,7.99957504e-01,0.00000000e+00
4.49100000e+06,1.99978781e-01,1.93439244e-08,1.80175336e-05,3.59965593e-05,1.80095390e-10,9.66310656e-06,7.99957523e-01,0.00000000e+00
4.49200000e+06,1.99978790e-01,1.93392670e-08,1.80131964e-05,3.59878941e-05,1.80008695e-10,9.64838651e-06,7.99957541e-01,0.00000000e+00
4.49300000e+06,1.99978799e-01,1.93346119e-08,1.80088612e-05,3.59792332e-05,1.79922062e-10,9.63370246e-06,7.99957560e-01,0.00000000e+00
4.49400000e+06,1.99978808e-01,1.93299590e-08,1.80045282e-05,3.59705764e-05,1.79835492e-10,9.61905433e-06,7.99957578e-01,0.00000000e+00
4.49500000e+06,1.99978818e-01,1.93253083e-08,1.80001972e-05,3.59619237e-05,1.79748984e-10,9.60444202e-06,7.99957597e-01,0.00000000e+00
4.49600000e+06,1.99978827e-01,1.93206599e-08,1.79958683e-05,3.59532752e-05,1.79662538e-10,9.58986541e-06,7.99957615e-01,0.00000000e+00
4.49700000e+06,1.99978836e-01,1.93160137e-08,1.79915415e-05,3.59446309e-05,1.79576155e-10,9.57532443e-06,7.99957633e-01,0.00000000e+00
4.49800000e+06,1.99978845e-01,1.93113697e-08,1.79872168e-05,3.59359907e-05,1.79489834e-10,9.56081896e-06,7.99957652e-01,0.00000000e+00
4.49900000e+06,1.99978854e-01,1.93067280e-08,1.79828941e-05,3.59273547e-05,1.79403575e-10,9.54634892e-06,7.99957670e-01,0.00000000e+00
4.50000000e+06,1.99978863e-01,1.93020885e-08,1.79785735e-05,3.59187228e-05,1.79317379e-10,9.53191420e-06,7.99957688e-01,0.00000000e+00
4.50100000e+06,1.99978872e-01,1.92974512e-08,1.79742550e-05,3.59100951e-05,1.79231244e-10,9.51751471e-06,7.99957706e-01,0.00000000e+00
4.50200000e+06,1.99978882e-01,1.92928162e-08,1.79699386e-05,3.59014715e-05,1.79145172e-10,9.50315035e-06,7.99957725e-01,0.00000000e+00
4.50300000e+06,1.99978891e-01,1.92881834e-08,1.79656242e-05,3.58928521e-05,1.79059161e-10,9.48882102e-06,7.99957743e-01,0.00000000e+00
4.50400000e+06,1.99978900e-01,1.92835528e-08,1.79613120e-05,3.58842368e-05,1.78973213e-10,9.47452664e-06,7.99957761e-01,0.00000000e+00
4.50500000e+06,1.99978909e-01,1.92789244e-08,1.79570017e-05,3.58756256e-05,1.78887326e-10,9.46026709e-06,7.99957779e-01,0.00000000e+00
4.50600000e+06,1.99978918e-01,1.92742983e-08,1.79526936e-05,3.58670185e-05,1.78801501e-10,9.44604229e-06,7.99957797e-01,0.00000000e+00
4.50700000e+06,1.99978927e-01,1.92696743e-08,1.79483875e-05,3.58584156e-05,1.78715738e-10,9.43185215e-06,7.99957815e-01,0.00000000e+00
4.50800000e+06,1.99978936e-01,1.92650527e-08,1.79440835e-05,3.58498169e-05,1.78630037e-10,9.41769656e-06,7.99957833e-01,0.00000000e+00
4.50900000e+06,1.99978945e-01,1.92604332e-08,1.79397816e-05,3.58412222e-05,1.78544397e-10,9.40357543e-06,7.99957851e-01,0.00000000e+00
4.51000000e+06,1.99978954e-01,1.92558159e-08,1.79354817e-05,3.58326317e-05,1.78458819e-10,9.38948867e-06,7.99957869e-01,0.00000000e+00
4.51100000e+06,1.99978963e-01,1.92512008e-08,1.79311839e-05,3.58240452e-05,1.78373302e-10,9.37543619e-06,7.99957887e-01,0.00000000e+00
4.51200000e+06,1.99978972e-01,1.92465880e-08,1.79268881e-05,3.58154629e-05,1.78287847e-10,9.36141788e-06,7.99957905e-01,0.00000000e+00
4.51300000e+06,1.99978981e-01,1.92419774e-08,1.79225944e-05,3.58068847e-05,1.78202453e-10,9.34743366e-06,7.99957923e-01,0.00000000e+00
4.51400000e+06,1.99978990e-01,1.92373689e-08,1.79183027e-05,3.57983106e-05,1.78117121e-10,9.33348343e-06,7.99957941e-01,0.00000000e+00
4.51500000e+06,1.99978999e-01,1.92327627e-08,1.79140131e-05,3.57897407e-05,1.78031850e-10,9.31956710e-06,7.99957959e-01,0.00000000e+00
4.51600000e+06,1.99979008e-01,1.92281587e-08,1.79097256e-05,3.57811748e-05,1.77946640e-10,9.30568457e-06,7.99957977e-01,0.00000000e+00
4.51700000e+06,1.99979016e-01,1.92235569e-08,1.79054401e-05,3.57726130e-05,1.77861491e-10,9.29183576e-06,7.99957994e-01,0.00000000e+00
4.51800000e+06,1.99979025e-01,1.92189573e-08,1.79011566e-05,3.57640553e-05,1.77776403e-10,9.27802057e-06,7.99958012e-01,0.00000000e+00
4.51900000e+06,1.99979034e-01,1.92143599e-08,1.78968753e-05,3.57555017e-05,1.77691377e-10,9.26423891e-06,7.99958030e-01,0.00000000e+00
4.52000000e+06,1.99979043e-01,1.92097647e-08,1.78925959e-05,3.57469522e-05,1.77606411e-10,9.25049068e-06,7.99958048e-01,0.00000000e+00
4.52100000e+06,1.99979052e-01,1.92051717e-08,1.78883186e-05,3.57384068e-05,1.77521506e-10,9.23677581e-06,7.99958065e-01,0.00000000e+00
4.52200000e+06,1.99979061e-01,1.92005809e-08,1.78840434e-05,3.57298655e-05,1.77436663e-10,9.22309418e-06,7.99958083e-01,0.00000000e+00
4.52300000e+06,1.99979070e-01,1.91959923e-08,1.78797701e-05,3.57213282e-05,1.77351880e-10,9.20944572e-06,7.99958101e-01,0.00000000e+00
4.52400000e+06,1.99979078e-01,1.91914059e-08,1.78754990e-05,3.57127951e-05,1.77267157e-10,9.19583033e-06,7.99958118e-01,0.00000000e+00
4.52500000e+06,1.99979087e-01,1.91868217e-08,1.78712298e-05,3.57042660e-05,1.77182496e-10,9.18224792e-06,7.99958136e-01,0.00000000e+00
4.52600000e+06,1.99979096e-01,1.91822397e-08,1.78669627e-05,3.56957410e-05,1.77097895e-10,9.16869840e-06,7.99958153e-01,0.00000000e+00
4.52700000e+06,1.99979105e-01,1.91776598e-08,1.78626977e-05,3.56872200e-05,1.77013354e-10,9.15518169e-06,7.99958171e-01,0.00000000e+00
4.52800000e+06,1.99979113e-01,1.91730822e-08,1.78584347e-05,3.56787031e-05,1.76928874e-10,9.14169768e-06,7.99958189e-01,0.00000000e+00
4.52900000e+06,1.99979122e-01,1.91685067e-08,1.78541737e-05,3.56701903e-05,1.76844455e-10,9.12824630e-06,7.99958206e-01,0.00000000e+00
4.53000000e+06,1.99979131e-01,1.91639334e-08,1.78499147e-05,3.56616816e-05,1.76760096e-10,9.11482745e-06,7.99958223e-01,0.00000000e+00
4.53100000e+06,1.99979140e-01,1.91593623e-08,1.78456578e-05,3.56531769e-05,1.76675797e-10,9.10144104e-06,7.99958241e-01,0.00000000e+00
4.53200000e+06,1.99979148e-01,1.91547934e-08,1.78414029e-05,3.56446762e-05,1.76591559e-10,9.08808699e-06,7.99958258e-01,0.00000000e+00
4.53300000e+06,1.99979157e-01,1.91502267e-08,1.78371501e-05,3.56361797e-05,1.76507381e-10,9.07476520e-06,7.99958276e-01,0.00000000e+00
4.53400000e+06,1.99979166e-01,1.91456621e-08,1.78328992e-05,3.56276871e-05,1.76423263e-10,9.06147559e-06,7.99958293e-01,0.00000000e+00
4.53500000e+06,1.99979174e-01,1.91410997e-08,1.78286504e-05,3.56191986e-05,1.76339205e-10,9.04821807e-06,7.99958310e-01,0.00000000e+00
4.53600000e+06,1.99979183e-01,1.91365395e-08,1.78244036e-05,3.56107142e-05,1.76255207e-10,9.03499256e-06,7.99958328e-01,0.00000000e+00
4.53700000e+06,1.99979192e-01,1.91319815e-08,1.78201589e-05,3.56022338e-05,1.76171270e-10,9.02179895e-06,7.99958345e-01,0.00000000e+00
4.53800000e+06,1.99979200e-01,1.91274256e-08,1.78159161e-05,3.55937575e-05,1.76087392e-10,9.00863718e-06,7.99958362e-01,0.00000000e+00
4.53900000e+06,1.99979209e-01,1.91228719e-08,1.78116754e-05,3.55852851e-05,1.76003574e-10,8.99550714e-06,7.99958380e-01,0.00000000e+00
4.54000000e+06,1.99979217e-01,1.91183204e-08,1.78074367e-05,3.55768168e-05,1.75919816e-10,8.98240876e-06,7.99958397e-01,0.00000000e+00
4.54100000e+06,1.99979226e-01,1.91137710e-08,1.78032000e-05,3.55683525e-05,1.75836117e-10,8.96934194e-06,7.99958414e-01,0.00000000e+00
4.54200000e+06,1.99979235e-01,1.91092238e-08,1.77989653e-05,3.55598923e-05,1.75752479e-10,8.95630661e-06,7.99958431e-01,0.00000000e+00
4.54300000e+06,1.99979243e-01,1.91046788e-08,1.77947327e-05,3.55514360e-05,1.75668900e-10,8.94330267e-06,7.99958448e-01,0.00000000e+00
4.54400000e+06,1.99979252e-01,1.91001359e-08,1.77905020e-05,3.55429838e-05,1.75585380e-10,8.93033003e-06,7.99958465e-01,0.00000000e+00
4.54500000e+06,1.99979260e-01,1.90955952e-08,1.77862734e-05,3.55345356e-05,1.75501921e-10,8.91738862e-06,7.99958482e-01,0.00000000e+00
4.54600000e+06,1.99979269e-01,1.90910566e-08,1.77820468e-05,3.55260915e-05,1.75418520e-10,8.90447835e-06,7.99958499e-01,0.00000000e+00
4.54700000e+06,1.99979277e-01,1.90865202e-08,1.77778222e-05,3.55176513e-05,1.75335179e-10,8.89159913e-06,7.99958517e-01,0.00000000e+00
4.54800000e+06,1.99979286e-01,1.90819860e-08,1.77735996e-05,3.55092152e-05,1.75251898e-10,8.87875088e-06,7.99958534e-01,0.00000000e+00
4.54900000e+06,1.99979294e-01,1.90774539e-08,1.77693790e-05,3.55007830e-05,1.75168676e-10,8.86593351e-06,7.99958551e-01,0.00000000e+00
4.55000000e+06,1.99979303e-01,1.90729240e-08,1.77651604e-05,3.54923549e-05,1.75085513e-10,8.85314694e-06,7.99958567e-01,0.00000000e+00
4.55100000e+06,1.99979311e-01,1.90683962e-08,1.77609438e-05,3.54839307e-05,1.75002409e-10,8.84039108e-06,7.99958584e-01,0.00000000e+00
4.55200000e+06,1.99979320e-01,1.90638705e-08,1.77567292e-05,3.54755106e-05,1.74919364e-10,8.82766585e-06,7.99958601e-01,0.00000000e+00
4.55300000e+06,1.99979328e-01,1.90593471e-08,1.77525166e-05,3.54670945e-05,1.74836379e-10,8.81497117e-06,7.99958618e-01,0.00000000e+00
4.55400000e+06,1.99979337e-01,1.90548257e-08,1.77483060e-05,3.54586823e-05,1.74753453e-10,8.80230695e-06,7.99958635e-01,0.00000000e+00
4.55500000e+06,1.99979345e-01,1.90503065e-08,1.77440974e-05,3.54502741e-05,1.74670585e-10,8.78967312e-06,7.99958652e-01,0.00000000e+00
4.55600000e+06,1.99979353e-01,1.90457895e-08,1.77398908e-05,3.54418700e-05,1.74587777e-10,8.77706958e-06,7.99958669e-01,0.00000000e+00
4.55700000e+06,1.99979362e-01,1.90412746e-08,1.77356862e-05,3.54334698e-05,1.74505027e-10,8.76449625e-06,7.99958686e-01,0.00000000e+00
4.55800000e+06,1.99979370e-01,1.90367618e-08,1.77314835e-05,3.54250736e-05,1.74422336e-10,8.75195305e-06,7.99958702e-01,0.00000000e+00
4.55900000e+06,1.99979379e-01,1.90322512e-08,1.77272829e-05,3.54166813e-05,1.74339704e-10,8.73943991e-06,7.99958719e-01,0.00000000e+00
4.56000000e+06,1.99979387e-01,1.90277427e-08,1.77230843e-05,3.54082931e-05,1.74257131e-10,8.72695673e-06,7.99958736e-01,0.00000000e+00
4.56100000e+06,1.99979395e-01,1.90232364e-08,1.77188876e-05,3.53999088e-05,1.74174616e-10,8.71450344e-06,7.99958752e-01,0.00000000e+00
4.56200000e+06,1.99979404e-01,1.90187322e-08,1.77146930e-05,3.53915285e-05,1.74092160e-10,8.70207995e-06,7.99958769e-01,0.00000000e+00
4.56300000e+06,1.99979412e-01,1.90142301e-08,1.77105003e-05,3.53831521e-05,1.74009762e-10,8.68968619e-06,7.99958786e-01,0.00000000e+00
4.56400000e+06,1.99979420e-01,1.90097301e-08,1.77063096e-05,3.53747798e-05,1.73927423e-10,8.67732207e-06,7.99958802e-01,0.00000000e+00
4.56500000e+06,1.99979428e-01,1.90052323e-08,1.77021209e-05,3.53664113e-05,1.73845143e-10,8.66498750e-06,7.99958819e-01,0.00000000e+00
4.56600000e+06,1.99979437e-01,1.90007366e-08,1.76979342e-05,3.53580469e-05,1.73762921e-10,8.65268242e-06,7.99958836e-01,0.00000000e+00
4.56700000e+06,1.99979445e-01,1.89962431e-08,1.76937494e-05,3.53496864e-05,1.73680757e-10,8.64040674e-06,7.99958852e-01,0.00000000e+00
4.56800000e+06,1.99979453e-01,1.89917516e-08,1.76895666e-05,3.53413298e-05,1.73598651e-10,8.62816037e-06,7.99958869e-01,0.00000000e+00
4.56900000e+06,1.99979462e-01,1.89872623e-08,1.76853858e-05,3.53329772e-05,1.73516603e-10,8.61594325e-06,7.99958885e-01,0.00000000e+00
4.57000000e+06,1.99979470e-01,1.89827751e-08,1.76812070e-05,3.53246286e-05,1.73434614e-10,8.60375529e-06,7.99958902e-01,0.00000000e+00
4.57100000e+06,1.99979478e-01,1.89782901e-08,1.76770302e-05,3.53162838e-05,1.73352683e-10,8.59159640e-06,7.99958918e-01,0.00000000e+00
4.57200000e+06,1.99979486e-01,1.89738071e-08,1.76728553e-05,3.53079431e-05,1.73270810e-10,8.57946652e-06,7.99958935e-01,0.00000000e+00
4.57300000e+06,1.99979494e-01,1.89693263e-08,1.76686824e-05,3.52996062e-05,1.73188994e-10,8.56736556e-06,7.99958951e-01,0.00000000e+00
4.57400000e+06,1.99979503e-01,1.89648476e-08,1.76645115e-05,3.52912733e-05,1.73107237e-10,8.55529344e-06,7.99958967e-01,0.00000000e+00
4.57500000e+06,1.99979511e-01,1.89603710e-08,1.76603425e-05,3.52829444e-05,1.73025538e-10,8.54325008e-06,7.99958984e-01,0.00000000e+00
4.57600000e+06,1.99979519e-01,1.89558965e-08,1.76561755e-05,3.52746194e-05,1.72943896e-10,8.53123542e-06,7.99959000e-01,0.00000000e+00
4.57700000e+06,1.99979527e-01,1.89514241e-08,1.76520105e-05,3.52662983e-05,1.72862313e-10,8.51924936e-06,7.99959016e-01,0.00000000e+00
4.57800000e+06,1.99979535e-01,1.89469539e-08,1.76478475e-05,3.52579811e-05,1.72780786e-10,8.50729182e-06,7.99959033e-01,0.00000000e+00
4.57900000e+06,1.99979543e-01,1.89424857e-08,1.76436864e-05,3.52496678e-05,1.72699318e-10,8.49536275e-06,7.99959049e-01,0.00000000e+00
4.58000000e+06,1.99979552e-01,1.89380197e-08,1.76395272e-05,3.52413585e-05,1.72617907e-10,8.48346204e-06,7.99959065e-01,0.00000000e+00
4.58100000e+06,1.99979560e-01,1.89335557e-08,1.76353700e-05,3.52330531e-05,1.72536554e-10,8.47158963e-06,7.99959081e-01,0.00000000e+00
4.58200000e+06,1.99979568e-01,1.89290939e-08,1.76312148e-05,3.52247516e-05,1.72455258e-10,8.45974545e-06,7.99959098e-01,0.00000000e+00
4.58300000e+06,1.99979576e-01,1.89246342e-08,1.76270616e-05,3.52164540e-05,1.72374020e-10,8.44792940e-06,7.99959114e-01,0.00000000e+00
4.58400000e+06,1.99979584e-01,1.89201766e-08,1.76229103e-05,3.52081604e-05,1.72292839e-10,8.43614142e-06,7.99959130e-01,0.00000000e+00
4.58500000e+06,1.99979592e-01,1.89157210e-08,1.76187609e-05,3.51998705e-05,1.72211716e-10,8.42438144e-06,7.99959146e-01,0.00000000e+00
4.58600000e+06,1.99979600e-01,1.89112676e-08,1.76146135e-05,3.51915846e-05,1.72130649e-10,8.41264936e-06,7.99959162e-01,0.00000000e+00
4.58700000e+06,1.99979608e-01,1.89068162e-08,1.76104681e-05,3.51833026e-05,1.72049640e-10,8.40094512e-06,7.99959178e-01,0.00000000e+00
4.58800000e+06,1.99979616e-01,1.89023670e-08,1.76063246e-05,3.51750246e-05,1.71968688e-10,8.38926865e-06,7.99959194e-01,0.00000000e+00
4.58900000e+06,1.99979624e-01,1.88979199e-08,1.76021830e-05,3.51667504e-05,1.71887793e-10,8.37761986e-06,7.99959210e-01,0.00000000e+00
4.59000000e+06,1.99979632e-01,1.88934748e-08,1.75980434e-05,3.51584801e-05,1.71806956e-10,8.36599868e-06,7.99959226e-01,0.00000000e+00
4.59100000e+06,1.99979640e-01,1.88890318e-08,1.75939058e-05,3.51502136e-05,1.71726175e-10,8.35440504e-06,7.99959242e-01,0.00000000e+00
4.59200000e+06,1.99979648e-01,1.88845910e-08,1.75897701e-05,3.51419511e-05,1.71645451e-10,8.34283886e-06,7.99959258e-01,0.00000000e+00
4.59300000e+06,1.99979656e-01,1.88801522e-08,1.75856363e-05,3.51336925e-05,1.71564784e-10,8.33130007e-06,7.99959274e-01,0.00000000e+00
4.59400000e+06,1.99979664e-01,1.88757155e-08,1.75815045e-05,3.51254377e-05,1.71484174e-10,8.31978859e-06,7.99959290e-01,0.00000000e+00
4.59500000e+06,1.99979672e-01,1.88712809e-08,1.75773746e-05,3.51171868e-05,1.71403621e-10,8.30830434e-06,7.99959306e-01,0.00000000e+00
4.59600000e+06,1.99979680e-01,1.88668483e-08,1.75732467e-05,3.51089398e-05,1.71323125e-10,8.29684726e-06,7.99959322e-01,0.00000000e+00
4.59700000e+06,1.99979688e-01,1.88624179e-08,1.75691207e-05,3.51006967e-05,1.71242685e-10,8.28541727e-06,7.99959338e-01,0.00000000e+00
4.59800000e+06,1.99979696e-01,1.88579895e-08,1.75649967e-05,3.50924574e-05,1.71162302e-10,8.27401429e-06,7.99959354e-01,0.00000000e+00
4.59900000e+06,1.99979704e-01,1.88535632e-08,1.75608745e-05,3.50842220e-05,1.71081975e-10,8.26263825e-06,7.99959370e-01,0.00000000e+00
4.60000000e+06,1.99979712e-01,1.88491390e-08,1.75567543e-05,3.50759905e-05,1.71001705e-10,8.25128909e-06,7.99959386e-01,0.00000000e+00
4.60100000e+06,1.99979719e-01,1.88447169e-08,1.75526361e-05,3.50677628e-05,1.70921492e-10,8.23996672e-06,7.99959401e-01,0.00000000e+00
4.60200000e+06,1.99979727e-01,1.88402968e-08,1.75485198e-05,3.50595390e-05,1.70841334e-10,8.22867107e-06,7.99959417e-01,0.00000000e+00
4.60300000e+06,1.99979735e-01,1.88358789e-08,1.75444054e-05,3.50513190e-05,1.70761234e-10,8.21740207e-06,7.99959433e-01,0.00000000e+00
4.60400000e+06,1.99979743e-01,1.88314630e-08,1.75402929e-05,3.50431029e-05,1.70681189e-10,8.20615965e-06,7.99959449e-01,0.00000000e+00
4.60500000e+06,1.99979751e-01,1.88270491e-08,1.75361823e-05,3.50348907e-05,1.70601201e-10,8.19494374e-06,7.99959464e-01,0.00000000e+00
4.60600000e+06,1.99979759e-01,1.88226373e-08,1.75320737e-05,3.50266823e-05,1.70521269e-10,8.18375426e-06,7.99959480e-01,0.00000000e+00
4.60700000e+06,1.99979767e-01,1.88182277e-08,1.75279670e-05,3.50184777e-05,1.70441394e-10,8.17259114e-06,7.99959496e-01,0.00000000e+00
4.60800000e+06,1.99979774e-01,1.88138200e-08,1.75238623e-05,3.50102770e-05,1.70361574e-10,8.16145431e-06,7.99959511e-01,0.00000000e+00
4.60900000e+06,1.99979782e-01,1.88094144e-08,1.75197594e-05,3.50020801e-05,1.70281810e-10,8.15034370e-06,7.99959527e-01,0.00000000e+00
4.61000000e+06,1.99979790e-01,1.88050109e-08,1.75156585e-05,3.49938871e-05,1.70202103e-10,8.13925924e-06,7.99959542e-01,0.00000000e+00
4.61100000e+06,1.99979798e-01,1.88006095e-08,1.75115595e-05,3.49856979e-05,1.70122451e-10,8.12820085e-06,7.99959558e-01,0.00000000e+00
4.61200000e+06,1.99979806e-01,1.87962101e-08,1.75074624e-05,3.49775125e-05,1.70042855e-10,8.11716847e-06,7.99959574e-01,0.00000000e+00
4.61300000e+06,1.99979813e-01,1.87918128e-08,1.75033673e-05,3.49693310e-05,1.69963315e-10,8.10616202e-06,7.99959589e-01,0.00000000e+00
4.61400000e+06,1.99979821e-01,1.87874175e-08,1.74992740e-05,3.49611533e-05,1.69883831e-10,8.09518144e-06,7.99959605e-01,0.00000000e+00
4.61500000e+06,1.99979829e-01,1.87830243e-08,1.74951827e-05,3.49529794e-05,1.69804403e-10,8.08422665e-06,7.99959620e-01,0.00000000e+00
4.61600000e+06,1.99979837e-01,1.87786332e-08,1.74910932e-05,3.49448093e-05,1.69725030e-10,8.07329759e-06,7.99959636e-01,0.00000000e+00
4.61700000e+06,1.99979844e-01,1.87742441e-08,1.74870057e-05,3.49366431e-05,1.69645713e-10,8.06239418e-06,7.99959651e-01,0.00000000e+00
4.61800000e+06,1.99979852e-01,1.87698570e-08,1.74829201e-05,3.49284806e-05,1.69566452e-10,8.05151635e-06,7.99959666e-01,0.00000000e+00
4.61900000e+06,1.99979860e-01,1.87654720e-08,1.74788364e-05,3.49203220e-05,1.69487246e-10,8.04066404e-06,7.99959682e-01,0.00000000e+00
4.62000000e+06,1.99979867e-01,1.87610891e-08,1.74747546e-05,3.49121672e-05,1.69408096e-10,8.02983718e-06,7.99959697e-01,0.00000000e+00
4.62100000e+06,1.99979875e-01,1.87567082e-08,1.74706748e-05,3.49040162e-05,1.69329001e-10,8.01903569e-06,7.99959713e-01,0.00000000e+00
4.62200000e+06,1.99979883e-01,1.87523293e-08,1.74665968e-05,3.48958690e-05,1.69249961e-10,8.00825952e-06,7.99959728e-01,0.00000000e+00
4.62300000e+06,1.99979890e-01,1.87479525e-08,1.74625207e-05,3.48877256e-05,1.69170977e-10,7.99750858e-06,7.99959743e-01,0.00000000e+00
4.62400000e+06,1.99979898e-01,1.87435777e-08,1.74584465e-05,3.48795860e-05,1.69092048e-10,7.98678281e-06,7.99959758e-01,0.00000000e+00
4.62500000e+06,1.99979906e-01,1.87392050e-08,1.74543743e-05,3.48714502e-05,1.69013174e-10,7.97608214e-06,7.99959774e-01,0.00000000e+00
4.62600000e+06,1.99979913e-01,1.87348343e-08,1.74503039e-05,3.48633182e-05,1.68934356e-10,7.96540651e-06,7.99959789e-01,0.00000000e+00
4.62700000e+06,1.99979921e-01,1.87304657e-08,1.74462354e-05,3.48551900e-05,1.68855592e-10,7.95475585e-06,7.99959804e-01,0.00000000e+00
