t(s),Temperature,Pressure,Density,Mass,Volume,IntEnergy,mdot_in,mdot_out,mdot_surf,mdot
5.60500000e+06,2.98000000e+02,1.48947467e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188731e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.60600000e+06,2.98000000e+02,1.48947467e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188731e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.60700000e+06,2.98000000e+02,1.48947467e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188731e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.60800000e+06,2.98000000e+02,1.48947467e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188732e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.60900000e+06,2.98000000e+02,1.48947468e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188732e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.61000000e+06,2.98000000e+02,1.48947468e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188732e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.61100000e+06,2.98000000e+02,1.48947468e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188732e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.61200000e+06,2.98000000e+02,1.48947468e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188732e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.61300000e+06,2.98000000e+02,1.48947468e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188732e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.61400000e+06,2.98000000e+02,1.48947468e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188732e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.61500000e+06,2.98000000e+02,1.48947468e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188732e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.61600000e+06,2.98000000e+02,1.48947469e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188732e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.61700000e+06,2.98000000e+02,1.48947469e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188733e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.61800000e+06,2.98000000e+02,1.48947469e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188733e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.61900000e+06,2.98000000e+02,1.48947469e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188733e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.62000000e+06,2.98000000e+02,1.48947469e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188733e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.62100000e+06,2.98000000e+02,1.48947469e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188733e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.62200000e+06,2.98000000e+02,1.48947470e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188733e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.62300000e+06,2.98000000e+02,1.48947470e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188733e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.62400000e+06,2.98000000e+02,1.48947470e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188733e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.62500000e+06,2.98000000e+02,1.48947470e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188733e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.62600000e+06,2.98000000e+02,1.48947470e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188734e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.62700000e+06,2.98000000e+02,1.48947470e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188734e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.62800000e+06,2.98000000e+02,1.48947470e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188734e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.62900000e+06,2.98000000e+02,1.48947471e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188734e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.63000000e+06,2.98000000e+02,1.48947471e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188734e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.63100000e+06,2.98000000e+02,1.48947471e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188734e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.63200000e+06,2.98000000e+02,1.48947471e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188734e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.63300000e+06,2.98000000e+02,1.48947471e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188734e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.63400000e+06,2.98000000e+02,1.48947471e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188734e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.63500000e+06,2.98000000e+02,1.48947471e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188735e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.63600000e+06,2.98000000e+02,1.48947472e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188735e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.63700000e+06,2.98000000e+02,1.48947472e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188735e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.63800000e+06,2.98000000e+02,1.48947472e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188735e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.63900000e+06,2.98000000e+02,1.48947472e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188735e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.64000000e+06,2.98000000e+02,1.48947472e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188735e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.64100000e+06,2.98000000e+02,1.48947472e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188735e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.64200000e+06,2.98000000e+02,1.48947472e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188735e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.64300000e+06,2.98000000e+02,1.48947473e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188735e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.64400000e+06,2.98000000e+02,1.48947473e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188736e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.64500000e+06,2.98000000e+02,1.48947473e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188736e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.64600000e+06,2.98000000e+02,1.48947473e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188736e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.64700000e+06,2.98000000e+02,1.48947473e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188736e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.64800000e+06,2.98000000e+02,1.48947473e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188736e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.64900000e+06,2.98000000e+02,1.48947473e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188736e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.65000000e+06,2.98000000e+02,1.48947474e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188736e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.65100000e+06,2.98000000e+02,1.48947474e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188736e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.65200000e+06,2.98000000e+02,1.48947474e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188736e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.65300000e+06,2.98000000e+02,1.48947474e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188737e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.65400000e+06,2.98000000e+02,1.48947474e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188737e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.65500000e+06,2.98000000e+02,1.48947474e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188737e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.65600000e+06,2.98000000e+02,1.48947474e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188737e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.65700000e+06,2.98000000e+02,1.48947475e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188737e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.65800000e+06,2.98000000e+02,1.48947475e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188737e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.65900000e+06,2.98000000e+02,1.48947475e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188737e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.66000000e+06,2.98000000e+02,1.48947475e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188737e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.66100000e+06,2.98000000e+02,1.48947475e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188737e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.66200000e+06,2.98000000e+02,1.48947475e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188738e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.66300000e+06,2.98000000e+02,1.48947475e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188738e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.66400000e+06,2.98000000e+02,1.48947476e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188738e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.66500000e+06,2.98000000e+02,1.48947476e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188738e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.66600000e+06,2.98000000e+02,1.48947476e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188738e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.66700000e+06,2.98000000e+02,1.48947476e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188738e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.66800000e+06,2.98000000e+02,1.48947476e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188738e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.66900000e+06,2.98000000e+02,1.48947476e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188738e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.67000000e+06,2.98000000e+02,1.48947476e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188738e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.67100000e+06,2.98000000e+02,1.48947477e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188739e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.67200000e+06,2.98000000e+02,1.48947477e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188739e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.67300000e+06,2.98000000e+02,1.48947477e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188739e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.67400000e+06,2.98000000e+02,1.48947477e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188739e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.67500000e+06,2.98000000e+02,1.48947477e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188739e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.67600000e+06,2.98000000e+02,1.48947477e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188739e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.67700000e+06,2.98000000e+02,1.48947477e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188739e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.67800000e+06,2.98000000e+02,1.48947478e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188739e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.67900000e+06,2.98000000e+02,1.48947478e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188739e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.68000000e+06,2.98000000e+02,1.48947478e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188740e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.68100000e+06,2.98000000e+02,1.48947478e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188740e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.68200000e+06,2.98000000e+02,1.48947478e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188740e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.68300000e+06,2.98000000e+02,1.48947478e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188740e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.68400000e+06,2.98000000e+02,1.48947478e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188740e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.68500000e+06,2.98000000e+02,1.48947479e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188740e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.68600000e+06,2.98000000e+02,1.48947479e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188740e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.68700000e+06,2.98000000e+02,1.48947479e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188740e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.68800000e+06,2.98000000e+02,1.48947479e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188740e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.68900000e+06,2.98000000e+02,1.48947479e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188740e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.69000000e+06,2.98000000e+02,1.48947479e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188741e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.69100000e+06,2.98000000e+02,1.48947479e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188741e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.69200000e+06,2.98000000e+02,1.48947480e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188741e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.69300000e+06,2.98000000e+02,1.48947480e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188741e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.69400000e+06,2.98000000e+02,1.48947480e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188741e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.69500000e+06,2.98000000e+02,1.48947480e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188741e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.69600000e+06,2.98000000e+02,1.48947480e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188741e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.69700000e+06,2.98000000e+02,1.48947480e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188741e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.69800000e+06,2.98000000e+02,1.48947480e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188741e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.69900000e+06,2.98000000e+02,1.48947480e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188742e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.70000000e+06,2.98000000e+02,1.48947481e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188742e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.70100000e+06,2.98000000e+02,1.48947481e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188742e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.70200000e+06,2.98000000e+02,1.48947481e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188742e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.70300000e+06,2.98000000e+02,1.48947481e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188742e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.70400000e+06,2.98000000e+02,1.48947481e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188742e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.70500000e+06,2.98000000e+02,1.48947481e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188742e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.70600000e+06,2.98000000e+02,1.48947481e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188742e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.70700000e+06,2.98000000e+02,1.48947482e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188742e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.70800000e+06,2.98000000e+02,1.48947482e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188742e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.70900000e+06,2.98000000e+02,1.48947482e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188743e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.71000000e+06,2.98000000e+02,1.48947482e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188743e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.71100000e+06,2.98000000e+02,1.48947482e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188743e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.71200000e+06,2.98000000e+02,1.48947482e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188743e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.71300000e+06,2.98000000e+02,1.48947482e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188743e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.71400000e+06,2.98000000e+02,1.48947482e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188743e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.71500000e+06,2.98000000e+02,1.48947483e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188743e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.71600000e+06,2.98000000e+02,1.48947483e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188743e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.71700000e+06,2.98000000e+02,1.48947483e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188743e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.71800000e+06,2.98000000e+02,1.48947483e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188743e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.71900000e+06,2.98000000e+02,1.48947483e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188744e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.72000000e+06,2.98000000e+02,1.48947483e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188744e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.72100000e+06,2.98000000e+02,1.48947483e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188744e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.72200000e+06,2.98000000e+02,1.48947484e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188744e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.72300000e+06,2.98000000e+02,1.48947484e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188744e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.72400000e+06,2.98000000e+02,1.48947484e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188744e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.72500000e+06,2.98000000e+02,1.48947484e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188744e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.72600000e+06,2.98000000e+02,1.48947484e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188744e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.72700000e+06,2.98000000e+02,1.48947484e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188744e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.72800000e+06,2.98000000e+02,1.48947484e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188744e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.72900000e+06,2.98000000e+02,1.48947484e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188745e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.73000000e+06,2.98000000e+02,1.48947485e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188745e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.73100000e+06,2.98000000e+02,1.48947485e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188745e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.73200000e+06,2.98000000e+02,1.48947485e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188745e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.73300000e+06,2.98000000e+02,1.48947485e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188745e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.73400000e+06,2.98000000e+02,1.48947485e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188745e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.73500000e+06,2.98000000e+02,1.48947485e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188745e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.73600000e+06,2.98000000e+02,1.48947485e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188745e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.73700000e+06,2.98000000e+02,1.48947486e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188745e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.73800000e+06,2.98000000e+02,1.48947486e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188746e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.73900000e+06,2.98000000e+02,1.48947486e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188746e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.74000000e+06,2.98000000e+02,1.48947486e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188746e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.74100000e+06,2.98000000e+02,1.48947486e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188746e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.74200000e+06,2.98000000e+02,1.48947486e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188746e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.74300000e+06,2.98000000e+02,1.48947486e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188746e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
5.74400000e+06,2.98000000e+02,1.48947486e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188746e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
