t(s),cat,react1,react2,int1,int2,int3,prod,water
5.93200000e+06,3.33309959e-01,2.39344406e-08,2.22940082e-05,2.22702253e-05,5.51465462e-11,1.64472012e-06,6.66643808e-01,0.00000000e+00
5.93300000e+06,3.33309963e-01,2.39301625e-08,2.22900236e-05,2.22662450e-05,5.51268357e-11,1.64399434e-06,6.66643813e-01,0.00000000e+00
5.93400000e+06,3.33309968e-01,2.39258860e-08,2.22860405e-05,2.22622662e-05,5.51071358e-11,1.64326922e-06,6.66643817e-01,0.00000000e+00
5.93500000e+06,3.33309972e-01,2.39216110e-08,2.22820588e-05,2.22582887e-05,5.50874464e-11,1.64254476e-06,6.66643821e-01,0.00000000e+00
5.93600000e+06,3.33309977e-01,2.39173376e-08,2.22780785e-05,2.22543127e-05,5.50677675e-11,1.64182096e-06,6.66643825e-01,0.00000000e+00
5.93700000e+06,3.33309981e-01,2.39130656e-08,2.22740996e-05,2.22503381e-05,5.50480992e-11,1.64109782e-06,6.66643829e-01,0.00000000e+00
5.93800000e+06,3.33309985e-01,2.39087952e-08,2.22701222e-05,2.22463650e-05,5.50284414e-11,1.64037533e-06,6.66643834e-01,0.00000000e+00
5.93900000e+06,3.33309990e-01,2.39045263e-08,2.22661462e-05,2.22423932e-05,5.50087942e-11,1.63965350e-06,6.66643838e-01,0.00000000e+00
5.94000000e+06,3.33309994e-01,2.39002590e-08,2.22621716e-05,2.22384229e-05,5.49891575e-11,1.63893233e-06,6.66643842e-01,0.00000000e+00
5.94100000e+06,3.33309999e-01,2.38959932e-08,2.22581984e-05,2.22344540e-05,5.49695312e-11,1.63821181e-06,6.66643846e-01,0.00000000e+00
5.94200000e+06,3.33310003e-01,2.38917288e-08,2.22542266e-05,2.22304865e-05,5.49499155e-11,1.63749194e-06,6.66643851e-01,0.00000000e+00
5.94300000e+06,3.33310008e-01,2.38874660e-08,2.22502563e-05,2.22265204e-05,5.49303103e-11,1.63677273e-06,6.66643855e-01,0.00000000e+00
5.94400000e+06,3.33310012e-01,2.38832048e-08,2.22462874e-05,2.22225557e-05,5.49107156e-11,1.63605416e-06,6.66643859e-01,0.00000000e+00
5.94500000e+06,3.33310017e-01,2.38789450e-08,2.22423199e-05,2.22185925e-05,5.48911314e-11,1.63533625e-06,6.66643863e-01,0.00000000e+00
5.94600000e+06,3.33310021e-01,2.38746868e-08,2.22383538e-05,2.22146307e-05,5.48715576e-11,1.63461898e-06,6.66643867e-01,0.00000000e+00
5.94700000e+06,3.33310025e-01,2.38704301e-08,2.22343891e-05,2.22106702e-05,5.48519943e-11,1.63390236e-06,6.66643872e-01,0.00000000e+00
5.94800000e+06,3.33310030e-01,2.38661749e-08,2.22304258e-05,2.22067112e-05,5.48324415e-11,1.63318639e-06,6.66643876e-01,0.00000000e+00
5.94900000e+06,3.33310034e-01,2.38619212e-08,2.22264640e-05,2.22027537e-05,5.48128992e-11,1.63247106e-06,6.66643880e-01,0.00000000e+00
5.95000000e+06,3.33310039e-01,2.38576691e-08,2.22225035e-05,2.21987974e-05,5.47933672e-11,1.63175638e-06,6.66643884e-01,0.00000000e+00
5.95100000e+06,3.33310043e-01,2.38534184e-08,2.22185445e-05,2.21948427e-05,5.47738457e-11,1.63104234e-06,6.66643888e-01,0.00000000e+00
5.95200000e+06,3.33310048e-01,2.38491693e-08,2.22145868e-05,2.21908893e-05,5.47543346e-11,1.63032894e-06,6.66643893e-01,0.00000000e+00
5.95300000e+06,3.33310052e-01,2.38449216e-08,2.22106306e-05,2.21869373e-05,5.47348340e-11,1.62961618e-06,6.66643897e-01,0.00000000e+00
5.95400000e+06,3.33310057e-01,2.38406755e-08,2.22066758e-05,2.21829868e-05,5.47153437e-11,1.62890407e-06,6.66643901e-01,0.00000000e+00
5.95500000e+06,3.33310061e-01,2.38364309e-08,2.22027224e-05,2.21790376e-05,5.46958639e-11,1.62819259e-06,6.66643905e-01,0.00000000e+00
5.95600000e+06,3.33310065e-01,2.38321878e-08,2.21987704e-05,2.21750898e-05,5.46763945e-11,1.62748174e-06,6.66643909e-01,0.00000000e+00
5.95700000e+06,3.33310070e-01,2.38279463e-08,2.21948199e-05,2.21711435e-05,5.46569355e-11,1.62677154e-06,6.66643914e-01,0.00000000e+00
5.95800000e+06,3.33310074e-01,2.38237062e-08,2.21908707e-05,2.21671986e-05,5.46374868e-11,1.62606197e-06,6.66643918e-01,0.00000000e+00
5.95900000e+06,3.33310079e-01,2.38194676e-08,2.21869229e-05,2.21632550e-05,5.46180486e-11,1.62535303e-06,6.66643922e-01,0.00000000e+00
5.96000000e+06,3.33310083e-01,2.38152306e-08,2.21829765e-05,2.21593129e-05,5.45986207e-11,1.62464473e-06,6.66643926e-01,0.00000000e+00
5.96100000e+06,3.33310087e-01,2.38109950e-08,2.21790316e-05,2.21553722e-05,5.45792031e-11,1.62393706e-06,6.66643930e-01,0.00000000e+00
5.96200000e+06,3.33310092e-01,2.38067610e-08,2.21750880e-05,2.21514328e-05,5.45597960e-11,1.62323002e-06,6.66643935e-01,0.00000000e+00
5.96300000e+06,3.33310096e-01,2.38025285e-08,2.21711459e-05,2.21474949e-05,5.45403991e-11,1.62252361e-06,6.66643939e-01,0.00000000e+00
5.96400000e+06,3.33310101e-01,2.37982974e-08,2.21672051e-05,2.21435584e-05,5.45210127e-11,1.62181783e-06,6.66643943e-01,0.00000000e+00
5.96500000e+06,3.33310105e-01,2.37940679e-08,2.21632657e-05,2.21396233e-05,5.45016365e-11,1.62111267e-06,6.66643947e-01,0.00000000e+00
5.96600000e+06,3.33310109e-01,2.37898399e-08,2.21593278e-05,2.21356895e-05,5.44822707e-11,1.62040815e-06,6.66643951e-01,0.00000000e+00
5.96700000e+06,3.33310114e-01,2.37856134e-08,2.21553912e-05,2.21317572e-05,5.44629152e-11,1.61970425e-06,6.66643955e-01,0.00000000e+00
5.96800000e+06,3.33310118e-01,2.37813884e-08,2.21514561e-05,2.21278263e-05,5.44435700e-11,1.61900097e-06,6.66643960e-01,0.00000000e+00
5.96900000e+06,3.33310123e-01,2.37771649e-08,2.21475223e-05,2.21238967e-05,5.44242351e-11,1.61829832e-06,6.66643964e-01,0.00000000e+00
5.97000000e+06,3.33310127e-01,2.37729428e-08,2.21435899e-05,2.21199686e-05,5.44049106e-11,1.61759629e-06,6.66643968e-01,0.00000000e+00
5.97100000e+06,3.33310131e-01,2.37687223e-08,2.21396590e-05,2.21160418e-05,5.43855963e-11,1.61689488e-06,6.66643972e-01,0.00000000e+00
5.97200000e+06,3.33310136e-01,2.37645033e-08,2.21357294e-05,2.21121165e-05,5.43662923e-11,1.61619409e-06,6.66643976e-01,0.00000000e+00
5.97300000e+06,3.33310140e-01,2.37602858e-08,2.21318012e-05,2.21081925e-05,5.43469985e-11,1.61549393e-06,6.66643980e-01,0.00000000e+00
5.97400000e+06,3.33310145e-01,2.37560698e-08,2.21278744e-05,2.21042700e-05,5.43277151e-11,1.61479438e-06,6.66643985e-01,0.00000000e+00
5.97500000e+06,3.33310149e-01,2.37518552e-08,2.21239490e-05,2.21003488e-05,5.43084419e-11,1.61409544e-06,6.66643989e-01,0.00000000e+00
5.97600000e+06,3.33310153e-01,2.37476422e-08,2.21200250e-05,2.20964290e-05,5.42891789e-11,1.61339713e-06,6.66643993e-01,0.00000000e+00
5.97700000e+06,3.33310158e-01,2.37434307e-08,2.21161024e-05,2.20925106e-05,5.42699262e-11,1.61269943e-06,6.66643997e-01,0.00000000e+00
5.97800000e+06,3.33310162e-01,2.37392206e-08,2.21121812e-05,2.20885936e-05,5.42506838e-11,1.61200234e-06,6.66644001e-01,0.00000000e+00
5.97900000e+06,3.33310167e-01,2.37350121e-08,2.21082614e-05,2.20846780e-05,5.42314515e-11,1.61130587e-06,6.66644005e-01,0.00000000e+00
5.98000000e+06,3.33310171e-01,2.37308050e-08,2.21043430e-05,2.20807637e-05,5.42122295e-11,1.61061001e-06,6.66644010e-01,0.00000000e+00
5.98100000e+06,3.33310175e-01,2.37265995e-08,2.21004259e-05,2.20768509e-05,5.41930177e-11,1.60991476e-06,6.66644014e-01,0.00000000e+00
5.98200000e+06,3.33310180e-01,2.37223954e-08,2.20965102e-05,2.20729394e-05,5.41738162e-11,1.60922012e-06,6.66644018e-01,0.00000000e+00
5.98300000e+06,3.33310184e-01,2.37181928e-08,2.20925960e-05,2.20690294e-05,5.41546248e-11,1.60852609e-06,6.66644022e-01,0.00000000e+00
5.98400000e+06,3.33310188e-01,2.37139917e-08,2.20886831e-05,2.20651207e-05,5.41354436e-11,1.60783267e-06,6.66644026e-01,0.00000000e+00
5.98500000e+06,3.33310193e-01,2.37097921e-08,2.20847716e-05,2.20612134e-05,5.41162727e-11,1.60713985e-06,6.66644030e-01,0.00000000e+00
5.98600000e+06,3.33310197e-01,2.37055940e-08,2.20808615e-05,2.20573075e-05,5.40971118e-11,1.60644764e-06,6.66644034e-01,0.00000000e+00
5.98700000e+06,3.33310202e-01,2.37013973e-08,2.20769527e-05,2.20534029e-05,5.40779612e-11,1.60575604e-06,6.66644039e-01,0.00000000e+00
5.98800000e+06,3.33310206e-01,2.36972022e-08,2.20730454e-05,2.20494998e-05,5.40588207e-11,1.60506504e-06,6.66644043e-01,0.00000000e+00
5.98900000e+06,3.33310210e-01,2.36930085e-08,2.20691394e-05,2.20455980e-05,5.40396904e-11,1.60437465e-06,6.66644047e-01,0.00000000e+00
5.99000000e+06,3.33310215e-01,2.36888163e-08,2.20652348e-05,2.20416976e-05,5.40205703e-11,1.60368485e-06,6.66644051e-01,0.00000000e+00
5.99100000e+06,3.33310219e-01,2.36846256e-08,2.20613316e-05,2.20377986e-05,5.40014603e-11,1.60299566e-06,6.66644055e-01,0.00000000e+00
5.99200000e+06,3.33310223e-01,2.36804364e-08,2.20574298e-05,2.20339010e-05,5.39823604e-11,1.60230707e-06,6.66644059e-01,0.00000000e+00
5.99300000e+06,3.33310228e-01,2.36762487e-08,2.20535294e-05,2.20300047e-05,5.39632707e-11,1.60161907e-06,6.66644063e-01,0.00000000e+00
5.99400000e+06,3.33310232e-01,2.36720624e-08,2.20496303e-05,2.20261099e-05,5.39441911e-11,1.60093168e-06,6.66644068e-01,0.00000000e+00
5.99500000e+06,3.33310236e-01,2.36678776e-08,2.20457326e-05,2.20222164e-05,5.39251216e-11,1.60024488e-06,6.66644072e-01,0.00000000e+00
5.99600000e+06,3.33310241e-01,2.36636944e-08,2.20418363e-05,2.20183242e-05,5.39060622e-11,1.59955868e-06,6.66644076e-01,0.00000000e+00
5.99700000e+06,3.33310245e-01,2.36595125e-08,2.20379414e-05,2.20144335e-05,5.38870129e-11,1.59887307e-06,6.66644080e-01,0.00000000e+00
5.99800000e+06,3.33310249e-01,2.36553322e-08,2.20340479e-05,2.20105441e-05,5.38679738e-11,1.59818806e-06,6.66644084e-01,0.00000000e+00
5.99900000e+06,3.33310254e-01,2.36511533e-08,2.20301557e-05,2.20066561e-05,5.38489447e-11,1.59750364e-06,6.66644088e-01,0.00000000e+00
6.00000000e+06,3.33310258e-01,2.36469760e-08,2.20262649e-05,2.20027695e-05,5.38299257e-11,1.59681981e-06,6.66644092e-01,0.00000000e+00
6.00100000e+06,3.33310263e-01,2.36428001e-08,2.20223754e-05,2.19988843e-05,5.38109167e-11,1.59613658e-06,6.66644096e-01,0.00000000e+00
6.00200000e+06,3.33310267e-01,2.36386256e-08,2.20184874e-05,2.19950004e-05,5.37919179e-11,1.59545393e-06,6.66644100e-01,0.00000000e+00
6.00300000e+06,3.33310271e-01,2.36344527e-08,2.20146007e-05,2.19911179e-05,5.37729290e-11,1.59477188e-06,6.66644105e-01,0.00000000e+00
6.00400000e+06,3.33310276e-01,2.36302812e-08,2.20107154e-05,2.19872367e-05,5.37539503e-11,1.59409041e-06,6.66644109e-01,0.00000000e+00
6.00500000e+06,3.33310280e-01,2.36261112e-08,2.20068315e-05,2.19833570e-05,5.37349816e-11,1.59340953e-06,6.66644113e-01,0.00000000e+00
6.00600000e+06,3.33310284e-01,2.36219426e-08,2.20029489e-05,2.19794786e-05,5.37160229e-11,1.59272924e-06,6.66644117e-01,0.00000000e+00
6.00700000e+06,3.33310289e-01,2.36177755e-08,2.19990677e-05,2.19756015e-05,5.36970743e-11,1.59204953e-06,6.66644121e-01,0.00000000e+00
6.00800000e+06,3.33310293e-01,2.36136099e-08,2.19951879e-05,2.19717259e-05,5.36781356e-11,1.59137041e-06,6.66644125e-01,0.00000000e+00
6.00900000e+06,3.33310297e-01,2.36094458e-08,2.19913094e-05,2.19678516e-05,5.36592070e-11,1.59069187e-06,6.66644129e-01,0.00000000e+00
6.01000000e+06,3.33310302e-01,2.36052831e-08,2.19874323e-05,2.19639787e-05,5.36402885e-11,1.59001391e-06,6.66644133e-01,0.00000000e+00
6.01100000e+06,3.33310306e-01,2.36011219e-08,2.19835566e-05,2.19601071e-05,5.36213799e-11,1.58933654e-06,6.66644137e-01,0.00000000e+00
6.01200000e+06,3.33310310e-01,2.35969622e-08,2.19796822e-05,2.19562369e-05,5.36024813e-11,1.58865974e-06,6.66644142e-01,0.00000000e+00
6.01300000e+06,3.33310314e-01,2.35928040e-08,2.19758092e-05,2.19523681e-05,5.35835927e-11,1.58798353e-06,6.66644146e-01,0.00000000e+00
6.01400000e+06,3.33310319e-01,2.35886472e-08,2.19719376e-05,2.19485006e-05,5.35647141e-11,1.58730789e-06,6.66644150e-01,0.00000000e+00
6.01500000e+06,3.33310323e-01,2.35844918e-08,2.19680673e-05,2.19446345e-05,5.35458454e-11,1.58663284e-06,6.66644154e-01,0.00000000e+00
6.01600000e+06,3.33310327e-01,2.35803379e-08,2.19641984e-05,2.19407697e-05,5.35269868e-11,1.58595836e-06,6.66644158e-01,0.00000000e+00
6.01700000e+06,3.33310332e-01,2.35761855e-08,2.19603309e-05,2.19369063e-05,5.35081381e-11,1.58528445e-06,6.66644162e-01,0.00000000e+00
6.01800000e+06,3.33310336e-01,2.35720346e-08,2.19564647e-05,2.19330443e-05,5.34892993e-11,1.58461112e-06,6.66644166e-01,0.00000000e+00
6.01900000e+06,3.33310340e-01,2.35678851e-08,2.19525999e-05,2.19291837e-05,5.34704705e-11,1.58393837e-06,6.66644170e-01,0.00000000e+00
6.02000000e+06,3.33310345e-01,2.35637371e-08,2.19487364e-05,2.19253243e-05,5.34516516e-11,1.58326618e-06,6.66644174e-01,0.00000000e+00
6.02100000e+06,3.33310349e-01,2.35595905e-08,2.19448743e-05,2.19214664e-05,5.34328427e-11,1.58259458e-06,6.66644178e-01,0.00000000e+00
6.02200000e+06,3.33310353e-01,2.35554454e-08,2.19410136e-05,2.19176098e-05,5.34140437e-11,1.58192354e-06,6.66644183e-01,0.00000000e+00
6.02300000e+06,3.33310358e-01,2.35513018e-08,2.19371542e-05,2.19137546e-05,5.33952547e-11,1.58125307e-06,6.66644187e-01,0.00000000e+00
6.02400000e+06,3.33310362e-01,2.35471596e-08,2.19332962e-05,2.19099007e-05,5.33764755e-11,1.58058317e-06,6.66644191e-01,0.00000000e+00
6.02500000e+06,3.33310366e-01,2.35430189e-08,2.19294395e-05,2.19060482e-05,5.33577062e-11,1.57991384e-06,6.66644195e-01,0.00000000e+00
6.02600000e+06,3.33310371e-01,2.35388796e-08,2.19255842e-05,2.19021970e-05,5.33389468e-11,1.57924508e-06,6.66644199e-01,0.00000000e+00
6.02700000e+06,3.33310375e-01,2.35347418e-08,2.19217303e-05,2.18983472e-05,5.33201973e-11,1.57857689e-06,6.66644203e-01,0.00000000e+00
6.02800000e+06,3.33310379e-01,2.35306054e-08,2.19178777e-05,2.18944987e-05,5.33014577e-11,1.57790926e-06,6.66644207e-01,0.00000000e+00
6.02900000e+06,3.33310383e-01,2.35264705e-08,2.19140264e-05,2.18906516e-05,5.32827280e-11,1.57724219e-06,6.66644211e-01,0.00000000e+00
6.03000000e+06,3.33310388e-01,2.35223370e-08,2.19101765e-05,2.18868059e-05,5.32640081e-11,1.57657569e-06,6.66644215e-01,0.00000000e+00
6.03100000e+06,3.33310392e-01,2.35182050e-08,2.19063280e-05,2.18829614e-05,5.32452981e-11,1.57590975e-06,6.66644219e-01,0.00000000e+00
6.03200000e+06,3.33310396e-01,2.35140745e-08,2.19024808e-05,2.18791184e-05,5.32265980e-11,1.57524438e-06,6.66644223e-01,0.00000000e+00
6.03300000e+06,3.33310401e-01,2.35099454e-08,2.18986350e-05,2.18752767e-05,5.32079077e-11,1.57457957e-06,6.66644227e-01,0.00000000e+00
6.03400000e+06,3.33310405e-01,2.35058177e-08,2.18947905e-05,2.18714363e-05,5.31892272e-11,1.57391531e-06,6.66644231e-01,0.00000000e+00
6.03500000e+06,3.33310409e-01,2.35016915e-08,2.18909473e-05,2.18675973e-05,5.31705566e-11,1.57325162e-06,6.66644236e-01,0.00000000e+00
6.03600000e+06,3.33310413e-01,2.34975667e-08,2.18871055e-05,2.18637596e-05,5.31518958e-11,1.57258849e-06,6.66644240e-01,0.00000000e+00
6.03700000e+06,3.33310418e-01,2.34934434e-08,2.18832651e-05,2.18599233e-05,5.31332449e-11,1.57192591e-06,6.66644244e-01,0.00000000e+00
6.03800000e+06,3.33310422e-01,2.34893216e-08,2.18794260e-05,2.18560883e-05,5.31146038e-11,1.57126389e-06,6.66644248e-01,0.00000000e+00
6.03900000e+06,3.33310426e-01,2.34852011e-08,2.18755883e-05,2.18522547e-05,5.30959724e-11,1.57060243e-06,6.66644252e-01,0.00000000e+00
6.04000000e+06,3.33310431e-01,2.34810822e-08,2.18717519e-05,2.18484224e-05,5.30773509e-11,1.56994152e-06,6.66644256e-01,0.00000000e+00
6.04100000e+06,3.33310435e-01,2.34769646e-08,2.18679168e-05,2.18445915e-05,5.30587391e-11,1.56928116e-06,6.66644260e-01,0.00000000e+00
6.04200000e+06,3.33310439e-01,2.34728486e-08,2.18640831e-05,2.18407619e-05,5.30401372e-11,1.56862136e-06,6.66644264e-01,0.00000000e+00
6.04300000e+06,3.33310443e-01,2.34687339e-08,2.18602507e-05,2.18369336e-05,5.30215450e-11,1.56796211e-06,6.66644268e-01,0.00000000e+00
6.04400000e+06,3.33310448e-01,2.34646207e-08,2.18564197e-05,2.18331067e-05,5.30029626e-11,1.56730341e-06,6.66644272e-01,0.00000000e+00
6.04500000e+06,3.33310452e-01,2.34605090e-08,2.18525900e-05,2.18292812e-05,5.29843900e-11,1.56664527e-06,6.66644276e-01,0.00000000e+00
6.04600000e+06,3.33310456e-01,2.34563986e-08,2.18487617e-05,2.18254569e-05,5.29658271e-11,1.56598767e-06,6.66644280e-01,0.00000000e+00
6.04700000e+06,3.33310460e-01,2.34522898e-08,2.18449347e-05,2.18216340e-05,5.29472740e-11,1.56533062e-06,6.66644284e-01,0.00000000e+00
6.04800000e+06,3.33310465e-01,2.34481823e-08,2.18411090e-05,2.18178125e-05,5.29287307e-11,1.56467412e-06,6.66644288e-01,0.00000000e+00
6.04900000e+06,3.33310469e-01,2.34440763e-08,2.18372847e-05,2.18139923e-05,5.29101970e-11,1.56401817e-06,6.66644292e-01,0.00000000e+00
6.05000000e+06,3.33310473e-01,2.34399718e-08,2.18334617e-05,2.18101734e-05,5.28916731e-11,1.56336276e-06,6.66644296e-01,0.00000000e+00
6.05100000e+06,3.33310477e-01,2.34358687e-08,2.18296401e-05,2.18063559e-05,5.28731590e-11,1.56270790e-06,6.66644300e-01,0.00000000e+00
6.05200000e+06,3.33310482e-01,2.34317670e-08,2.18258198e-05,2.18025397e-05,5.28546545e-11,1.56205359e-06,6.66644304e-01,0.00000000e+00
6.05300000e+06,3.33310486e-01,2.34276667e-08,2.18220008e-05,2.17987248e-05,5.28361598e-11,1.56139981e-06,6.66644308e-01,0.00000000e+00
6.05400000e+06,3.33310490e-01,2.34235679e-08,2.18181832e-05,2.17949113e-05,5.28176747e-11,1.56074658e-06,6.66644313e-01,0.00000000e+00
6.05500000e+06,3.33310494e-01,2.34194705e-08,2.18143669e-05,2.17910991e-05,5.27991994e-11,1.56009390e-06,6.66644317e-01,0.00000000e+00
6.05600000e+06,3.33310499e-01,2.34153746e-08,2.18105519e-05,2.17872882e-05,5.27807338e-11,1.55944175e-06,6.66644321e-01,0.00000000e+00
6.05700000e+06,3.33310503e-01,2.34112801e-08,2.18067383e-05,2.17834787e-05,5.27622778e-11,1.55879014e-06,6.66644325e-01,0.00000000e+00
6.05800000e+06,3.33310507e-01,2.34071870e-08,2.18029260e-05,2.17796705e-05,5.27438316e-11,1.55813908e-06,6.66644329e-01,0.00000000e+00
6.05900000e+06,3.33310511e-01,2.34030953e-08,2.17991151e-05,2.17758636e-05,5.27253949e-11,1.55748855e-06,6.66644333e-01,0.00000000e+00
6.06000000e+06,3.33310516e-01,2.33990051e-08,2.17953054e-05,2.17720581e-05,5.27069680e-11,1.55683856e-06,6.66644337e-01,0.00000000e+00
6.06100000e+06,3.33310520e-01,2.33949163e-08,2.17914971e-05,2.17682539e-05,5.26885508e-11,1.55618910e-06,6.66644341e-01,0.00000000e+00
6.06200000e+06,3.33310524e-01,2.33908289e-08,2.17876902e-05,2.17644510e-05,5.26701431e-11,1.55554019e-06,6.66644345e-01,0.00000000e+00
6.06300000e+06,3.33310528e-01,2.33867430e-08,2.17838845e-05,2.17606494e-05,5.26517451e-11,1.55489180e-06,6.66644349e-01,0.00000000e+00
6.06400000e+06,3.33310533e-01,2.33826585e-08,2.17800802e-05,2.17568492e-05,5.26333568e-11,1.55424395e-06,6.66644353e-01,0.00000000e+00
6.06500000e+06,3.33310537e-01,2.33785754e-08,2.17762773e-05,2.17530503e-05,5.26149781e-11,1.55359664e-06,6.66644357e-01,0.00000000e+00
6.06600000e+06,3.33310541e-01,2.33744937e-08,2.17724756e-05,2.17492528e-05,5.25966090e-11,1.55294986e-06,6.66644361e-01,0.00000000e+00
6.06700000e+06,3.33310545e-01,2.33704135e-08,2.17686753e-05,2.17454565e-05,5.25782495e-11,1.55230361e-06,6.66644365e-01,0.00000000e+00
6.06800000e+06,3.33310549e-01,2.33663347e-08,2.17648763e-05,2.17416616e-05,5.25598997e-11,1.55165789e-06,6.66644369e-01,0.00000000e+00
6.06900000e+06,3.33310554e-01,2.33622573e-08,2.17610786e-05,2.17378680e-05,5.25415594e-11,1.55101270e-06,6.66644373e-01,0.00000000e+00
6.07000000e+06,3.33310558e-01,2.33581814e-08,2.17572823e-05,2.17340757e-05,5.25232288e-11,1.55036804e-06,6.66644377e-01,0.00000000e+00
6.07100000e+06,3.33310562e-01,2.33541068e-08,2.17534872e-05,2.17302848e-05,5.25049077e-11,1.54972391e-06,6.66644381e-01,0.00000000e+00
6.07200000e+06,3.33310566e-01,2.33500337e-08,2.17496935e-05,2.17264952e-05,5.24865962e-11,1.54908031e-06,6.66644385e-01,0.00000000e+00
6.07300000e+06,3.33310571e-01,2.33459620e-08,2.17459012e-05,2.17227069e-05,5.24682943e-11,1.54843723e-06,6.66644389e-01,0.00000000e+00
6.07400000e+06,3.33310575e-01,2.33418917e-08,2.17421101e-05,2.17189199e-05,5.24500020e-11,1.54779468e-06,6.66644393e-01,0.00000000e+00
6.07500000e+06,3.33310579e-01,2.33378229e-08,2.17383204e-05,2.17151342e-05,5.24317192e-11,1.54715265e-06,6.66644397e-01,0.00000000e+00
6.07600000e+06,3.33310583e-01,2.33337554e-08,2.17345320e-05,2.17113499e-05,5.24134460e-11,1.54651115e-06,6.66644401e-01,0.00000000e+00
6.07700000e+06,3.33310587e-01,2.33296894e-08,2.17307449e-05,2.17075669e-05,5.23951824e-11,1.54587018e-06,6.66644405e-01,0.00000000e+00
6.07800000e+06,3.33310592e-01,2.33256248e-08,2.17269591e-05,2.17037852e-05,5.23769282e-11,1.54522972e-06,6.66644409e-01,0.00000000e+00
6.07900000e+06,3.33310596e-01,2.33215616e-08,2.17231747e-05,2.17000048e-05,5.23586837e-11,1.54458979e-06,6.66644413e-01,0.00000000e+00
6.08000000e+06,3.33310600e-01,2.33174998e-08,2.17193915e-05,2.16962257e-05,5.23404486e-11,1.54395038e-06,6.66644417e-01,0.00000000e+00
6.08100000e+06,3.33310604e-01,2.33134395e-08,2.17156097e-05,2.16924480e-05,5.23222231e-11,1.54331149e-06,6.66644421e-01,0.00000000e+00
6.08200000e+06,3.33310608e-01,2.33093805e-08,2.17118292e-05,2.16886715e-05,5.23040071e-11,1.54267312e-06,6.66644425e-01,0.00000000e+00
6.08300000e+06,3.33310613e-01,2.33053230e-08,2.17080500e-05,2.16848964e-05,5.22858006e-11,1.54203526e-06,6.66644429e-01,0.00000000e+00
6.08400000e+06,3.33310617e-01,2.33012669e-08,2.17042722e-05,2.16811226e-05,5.22676036e-11,1.54139793e-06,6.66644433e-01,0.00000000e+00
6.08500000e+06,3.33310621e-01,2.32972122e-08,2.17004956e-05,2.16773501e-05,5.22494161e-11,1.54076111e-06,6.66644437e-01,0.00000000e+00
6.08600000e+06,3.33310625e-01,2.32931589e-08,2.16967204e-05,2.16735789e-05,5.22312381e-11,1.54012481e-06,6.66644441e-01,0.00000000e+00
6.08700000e+06,3.33310629e-01,2.32891070e-08,2.16929465e-05,2.16698090e-05,5.22130696e-11,1.53948903e-06,6.66644445e-01,0.00000000e+00
6.08800000e+06,3.33310634e-01,2.32850565e-08,2.16891738e-05,2.16660405e-05,5.21949106e-11,1.53885375e-06,6.66644449e-01,0.00000000e+00
6.08900000e+06,3.33310638e-01,2.32810074e-08,2.16854025e-05,2.16622732e-05,5.21767610e-11,1.53821900e-06,6.66644453e-01,0.00000000e+00
6.09000000e+06,3.33310642e-01,2.32769598e-08,2.16816326e-05,2.16585073e-05,5.21586209e-11,1.53758475e-06,6.66644457e-01,0.00000000e+00
6.09100000e+06,3.33310646e-01,2.32729135e-08,2.16778639e-05,2.16547427e-05,5.21404903e-11,1.53695102e-06,6.66644461e-01,0.00000000e+00
6.09200000e+06,3.33310650e-01,2.32688687e-08,2.16740965e-05,2.16509793e-05,5.21223691e-11,1.53631780e-06,6.66644465e-01,0.00000000e+00
6.09300000e+06,3.33310655e-01,2.32648252e-08,2.16703304e-05,2.16472173e-05,5.21042574e-11,1.53568509e-06,6.66644469e-01,0.00000000e+00
6.09400000e+06,3.33310659e-01,2.32607832e-08,2.16665657e-05,2.16434566e-05,5.20861551e-11,1.53505290e-06,6.66644473e-01,0.00000000e+00
6.09500000e+06,3.33310663e-01,2.32567426e-08,2.16628022e-05,2.16396972e-05,5.20680622e-11,1.53442121e-06,6.66644477e-01,0.00000000e+00
6.09600000e+06,3.33310667e-01,2.32527033e-08,2.16590401e-05,2.16359391e-05,5.20499787e-11,1.53379002e-06,6.66644481e-01,0.00000000e+00
6.09700000e+06,3.33310671e-01,2.32486655e-08,2.16552793e-05,2.16321823e-05,5.20319047e-11,1.53315935e-06,6.66644485e-01,0.00000000e+00
6.09800000e+06,3.33310676e-01,2.32446291e-08,2.16515198e-05,2.16284268e-05,5.20138401e-11,1.53252918e-06,6.66644489e-01,0.00000000e+00
6.09900000e+06,3.33310680e-01,2.32405941e-08,2.16477615e-05,2.16246727e-05,5.19957849e-11,1.53189952e-06,6.66644493e-01,0.00000000e+00
6.10000000e+06,3.33310684e-01,2.32365605e-08,2.16440046e-05,2.16209198e-05,5.19777391e-11,1.53127037e-06,6.66644497e-01,0.00000000e+00
6.10100000e+06,3.33310688e-01,2.32325283e-08,2.16402490e-05,2.16171682e-05,5.19597028e-11,1.53064172e-06,6.66644501e-01,0.00000000e+00
6.10200000e+06,3.33310692e-01,2.32284974e-08,2.16364947e-05,2.16134179e-05,5.19416757e-11,1.53001357e-06,6.66644505e-01,0.00000000e+00
6.10300000e+06,3.33310696e-01,2.32244680e-08,2.16327417e-05,2.16096690e-05,5.19236580e-11,1.52938593e-06,6.66644509e-01,0.00000000e+00
